ASV_ID,Cluster_ID,abundance,scientific_name,confidence_level
ASV5984,393,44,phylum_Phaeophyceae_2870;Phaeophyceae_2870;Ectocarpales_2877;Chordariaceae_66220;Halothrix_133518;Halothrix,High
ASV5985,402,44,Cnidaria_6073;Anthozoa_6101;Scleralcyonacea_3028851;Keratoisididae_2931962;Keratoisis_243285;Keratoisis,High
ASV5986,-1,44,Unclustered,Noise
ASV5987,95,44,Unclustered,Noise
ASV5988,71,44,phylum_Phaeophyceae_2870;Phaeophyceae_2870;Ectocarpales_2877;Acrotrichaceae_166513;Acrothrix_166514;Acrothrix,High
ASV5989,-1,44,Unclustered,Noise
ASV5990,125,44,Mucoromycota_1913637;Mucoromycetes_2212703;Mucorales_4827;Rhizopodaceae_1344955;Rhizopus_4842;Rhizopus,High
ASV5991,495,44,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Cunea_1654807;Cunea,High
ASV5992,-1,44,Unclustered,Noise
ASV5993,-1,44,Unclustered,Noise
ASV5994,-1,44,Unclustered,Noise
ASV5995,-1,44,Unclustered,Noise
ASV5996,-1,44,Unclustered,Noise
ASV5997,-1,44,Unclustered,Noise
ASV5998,-1,44,Unclustered,Noise
ASV5999,-1,44,Unclustered,Noise
ASV6000,-1,43,Unclustered,Noise
ASV6001,339,43,phylum_Chrysophyceae_2825;Chrysophyceae_2825;Chromulinales_96792;Chromulinaceae_98651;Pedospumella_1117029;Pedospumella,High
ASV6002,-1,43,Unclustered,Noise
ASV6003,674,43,Mollusca_6447;Gastropoda_6448;Neogastropoda_6479;Turbinellidae_57615;Tudivasum_2259122;Tudivasum,High
ASV6004,366,43,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Paramoeba_200890;Paramoeba,High
ASV6005,73,43,Oomycota_4762;class_Saprolegniales_4763;Saprolegniales_4763;Saprolegniaceae_4764;Achlya_4765;Achlya,High
ASV6006,-1,43,Unclustered,Noise
ASV6007,-1,43,Unclustered,Noise
ASV6008,-1,43,Unclustered,Noise
ASV6009,-1,43,Unclustered,Noise
ASV6010,278,43,Discosea_555280;class_Himatismenida_313555;Himatismenida_313555;family_Parvamoeba_1076757;Parvamoeba_1076757;Parvamoeba,High
ASV6011,261,43,Discosea_555280;Flabellinia_1485085;order_Vannellidae_95227;Vannellidae_95227;Ripella_1217112;Ripella,High
ASV6012,351,43,Arthropoda_6656;Insecta_50557;Diptera_7147;Chamaemyiidae_189958;Chamaemyia_305621;Chamaemyia,High
ASV6013,-1,43,Unclustered,Noise
ASV6014,176,43,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Paramoeba_200890;Paramoeba,High
ASV6015,593,43,Arthropoda_6656;Insecta_50557;Hymenoptera_7399;Braconidae_7402;Meteorus_51521;Meteorus,High
ASV6016,242,43,Mollusca_6447;Gastropoda_6448;order_Acroloxidae_240809;Acroloxidae_240809;Pseudancylastrum_1686270;Pseudancylastrum,Potentially Novel
ASV6017,310,43,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Paramoeba_200890;Paramoeba,High
ASV6018,85,43,Discosea_555280;class_Himatismenida_313555;Himatismenida_313555;Cochliopodiidae_313556;Ovalopodium_1027631;Ovalopodium,High
ASV6019,663,43,Oomycota_4762;class_Lagenidiales_4800;Lagenidiales_4800;Lagenidiaceae_4801;Lagenidium_4802;Lagenidium,Potentially Novel
ASV6020,151,43,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Paramoeba_200890;Paramoeba,High
ASV6021,-1,43,Unclustered,Noise
ASV6022,-1,43,Unclustered,Noise
ASV6023,57,43,Annelida_6340;Clitellata_42113;Enchytraeida_1964463;Enchytraeidae_6388;Cernosvitoviella_735362;Cernosvitoviella,Potentially Novel
ASV6024,424,43,Basidiomycota_5204;Agaricomycetes_155619;Hymenochaetales_139380;Hirschioporaceae_3074113;Pallidohirschioporus_3074114;Pallidohirschioporus,High
ASV6025,-1,43,Unclustered,Noise
ASV6026,284,43,Arthropoda_6656;Insecta_50557;Hemiptera_7524;Cicadellidae_30102;Youngolidia_2501900;Youngolidia,High
ASV6027,444,43,Oomycota_4762;class_Peronosporales_4776;Peronosporales_4776;Peronosporaceae_4777;Nothophytophthora_2025987;Nothophytophthora,High
ASV6028,-1,43,Unclustered,Noise
ASV6029,348,43,Arthropoda_6656;Insecta_50557;Hemiptera_7524;Clastopteridae_139606;Clastoptera_38150;Clastoptera,High
ASV6030,155,43,Rhodophyta_2763;Florideophyceae_2806;Ceramiales_2802;Delesseriaceae_31386;Grinnellia_131063;Grinnellia,High
ASV6031,-1,43,Unclustered,Noise
ASV6032,320,43,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Paramoeba_200890;Paramoeba,High
ASV6033,112,43,Oomycota_4762;class_Pythiales_121069;Pythiales_121069;Pythiaceae_4782;Globisporangium_1448052;Globisporangium,Potentially Novel
ASV6034,265,43,Porifera_6040;Demospongiae_6042;Axinellida_1779152;Raspailiidae_261678;Trikentrion_484443;Trikentrion,High
ASV6035,536,43,phylum_Eustigmatophyceae_5747;Eustigmatophyceae_5747;Eustigmatales_425074;Monodopsidaceae_425072;Nannochloropsis_5748;Nannochloropsis,High
ASV6036,-1,43,Unclustered,Noise
ASV6037,-1,43,Unclustered,Noise
ASV6038,110,43,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Vexilliferidae_180225;Vexillifera_218659;Vexillifera,High
ASV6039,-1,43,Unclustered,Noise
ASV6040,-1,43,Unclustered,Noise
ASV6041,-1,43,Unclustered,Noise
ASV6042,357,43,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Cunea_1654807;Cunea,High
ASV6043,-1,43,Unclustered,Noise
ASV6044,406,43,Arthropoda_6656;Malacostraca_6681;Euphausiacea_6816;Euphausiidae_6817;Hansarsia_3092283;Hansarsia,High
ASV6045,415,43,Discosea_555280;class_Longamoebia_1485168;Longamoebia_1485168;Acanthamoebidae_33677;Acanthamoeba_5754;Acanthamoeba,High
ASV6046,-1,43,Unclustered,Noise
ASV6047,-1,43,Unclustered,Noise
ASV6048,522,43,Cnidaria_6073;Hydrozoa_6074;Leptothecata_500008;Campanulariidae_27800;Eucheilota_314526;Eucheilota,High
ASV6049,130,43,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Paramoeba_200890;Paramoeba,High
ASV6050,-1,43,Unclustered,Noise
ASV6051,-1,43,Unclustered,Noise
ASV6052,-1,43,Unclustered,Noise
ASV6053,514,43,Arthropoda_6656;Insecta_50557;Diptera_7147;Chironomidae_7149;Orthocladius_288845;Orthocladius,Potentially Novel
ASV6054,473,43,Cnidaria_6073;Hydrozoa_6074;Leptothecata_500008;Sertulariidae_86619;Hydrallmania_308601;Hydrallmania,High
ASV6055,-1,43,Unclustered,Noise
ASV6056,-1,43,Unclustered,Noise
ASV6057,-1,43,Unclustered,Noise
ASV6058,557,43,Arthropoda_6656;Arachnida_6854;Araneae_6893;Palpimanidae_336672;Palpimanus_1263274;Palpimanus,Potentially Novel
ASV6059,-1,43,Unclustered,Noise
ASV6060,465,43,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Korotnevella_200888;Korotnevella,High
ASV6061,589,43,Chordata_7711;Actinopteri_186623;Aulopiformes_68510;Synodontidae_81390;Saurida_143309;Saurida,High
ASV6062,-1,43,Unclustered,Noise
ASV6063,-1,43,Unclustered,Noise
ASV6064,-1,43,Unclustered,Noise
ASV6065,605,43,Cnidaria_6073;Hydrozoa_6074;Siphonophorae_42759;Prayidae_154960;Amphicaryon_645366;Amphicaryon,Potentially Novel
ASV6066,-1,43,Unclustered,Noise
ASV6067,-1,43,Unclustered,Noise
ASV6068,-1,43,Unclustered,Noise
ASV6069,605,43,Cnidaria_6073;Hydrozoa_6074;Siphonophorae_42759;Prayidae_154960;Amphicaryon_645366;Amphicaryon,Potentially Novel
ASV6070,-1,43,Unclustered,Noise
ASV6071,200,43,Arthropoda_6656;Arachnida_6854;Ixodida_6935;Ixodidae_6939;Hyalomma_34625;Hyalomma,High
ASV6072,391,43,Arthropoda_6656;Insecta_50557;Hemiptera_7524;Cercopidae_30086;Simorhina_1777629;Simorhina,Potentially Novel
ASV6073,210,43,Unclustered,Noise
ASV6074,206,43,Echinodermata_7586;Holothuroidea_7705;Aspidochirotida_7682;Stichopodidae_7687;Stichopus_7691;Stichopus,Potentially Novel
ASV6075,546,42,phylum_Bigyra_2683628;Bigyra_2683628;Thraustochytrida_2699528;Thraustochytriidae_33674;Mucochytrium_3032531;Mucochytrium,High
ASV6076,-1,42,Unclustered,Noise
ASV6077,627,42,Arthropoda_6656;Insecta_50557;Diptera_7147;Ceratopogonidae_41819;Serromyia_209716;Serromyia,High
ASV6078,454,42,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Korotnevella_200888;Korotnevella,High
ASV6079,-1,42,Unclustered,Noise
ASV6080,551,42,Oomycota_4762;class_Saprolegniales_4763;Saprolegniales_4763;Saprolegniaceae_4764;Saprolegnia_4769;Saprolegnia,High
ASV6081,612,42,Chordata_7711;Mammalia_40674;Primates_9443;Pitheciidae_376919;Callicebus_9522;Callicebus,High
ASV6082,593,42,Arthropoda_6656;Insecta_50557;Hymenoptera_7399;Braconidae_7402;Meteorus_51521;Meteorus,High
ASV6083,691,42,Unclustered,Noise
ASV6084,-1,42,Unclustered,Noise
ASV6085,-1,42,Unclustered,Noise
ASV6086,312,42,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Paramoeba_200890;Paramoeba,High
ASV6087,-1,42,Unclustered,Noise
ASV6088,-1,42,Unclustered,Noise
ASV6089,283,42,Cnidaria_6073;Hydrozoa_6074;Siphonophorae_42759;Apolemiidae_316168;Apolemia_316169;Apolemia,High
ASV6090,404,42,Arthropoda_6656;Arachnida_6854;Araneae_6893;Leptonetidae_1002506;Leptoneta_1002517;Leptoneta,Potentially Novel
ASV6091,691,42,Unclustered,Noise
ASV6092,-1,42,Unclustered,Noise
ASV6093,-1,42,Unclustered,Noise
ASV6094,-1,42,Unclustered,Noise
ASV6095,-1,42,Unclustered,Noise
ASV6096,-1,42,Unclustered,Noise
ASV6097,-1,42,Unclustered,Noise
ASV6098,-1,42,Unclustered,Noise
ASV6099,595,42,phylum_Dinophyceae_2864;Dinophyceae_2864;Gymnodiniales_2953;Gymnodiniaceae_66801;Margalefidinium_2315349;Margalefidinium,High
ASV6100,-1,42,Unclustered,Noise
ASV6101,-1,42,Unclustered,Noise
ASV6102,-1,42,Unclustered,Noise
ASV6103,-1,42,Unclustered,Noise
ASV6104,-1,42,Unclustered,Noise
ASV6105,-1,42,Unclustered,Noise
ASV6106,-1,42,Unclustered,Noise
ASV6107,-1,42,Unclustered,Noise
ASV6108,-1,42,Unclustered,Noise
ASV6109,-1,42,Unclustered,Noise
ASV6110,-1,42,Unclustered,Noise
ASV6111,303,42,Oomycota_4762;class_Pythiales_121069;Pythiales_121069;Pythiaceae_4782;Globisporangium_1448052;Globisporangium,High
ASV6112,-1,42,Unclustered,Noise
ASV6113,-1,42,Unclustered,Noise
ASV6114,-1,42,Unclustered,Noise
ASV6115,147,42,Discosea_555280;class_Himatismenida_313555;Himatismenida_313555;family_Parvamoeba_1076757;Parvamoeba_1076757;Parvamoeba,High
ASV6116,-1,42,Unclustered,Noise
ASV6117,691,42,Unclustered,Noise
ASV6118,486,42,Rhodophyta_2763;Florideophyceae_2806;Ceramiales_2802;Rhodomelaceae_2803;Symphyocladiella_2506476;Symphyocladiella,High
ASV6119,-1,42,Unclustered,Noise
ASV6120,95,42,Unclustered,Noise
ASV6121,100,42,Oomycota_4762;class_Saprolegniales_4763;Saprolegniales_4763;Saprolegniaceae_4764;Achlya_4765;Achlya,High
ASV6122,691,42,Unclustered,Noise
ASV6123,394,42,Arthropoda_6656;Insecta_50557;Hemiptera_7524;Cercopidae_30086;Simorhina_1777629;Simorhina,High
ASV6124,196,42,Chordata_7711;Actinopteri_186623;Siluriformes_7995;Doradidae_31006;Rhynchodoras_1312665;Rhynchodoras,High
ASV6125,-1,42,Unclustered,Noise
ASV6126,-1,41,Unclustered,Noise
ASV6127,-1,41,Unclustered,Noise
ASV6128,-1,41,Unclustered,Noise
ASV6129,-1,41,Unclustered,Noise
ASV6130,124,41,phylum_Synurophyceae_33859;Synurophyceae_33859;Synurales_420622;Mallomonadaceae_420617;Synura_2991;Synura,High
ASV6131,171,41,Haptophyta_2830;class_Isochrysidales_73020;Isochrysidales_73020;Noelaerhabdaceae_418966;Gephyrocapsa_38816;Gephyrocapsa,High
ASV6132,-1,41,Unclustered,Noise
ASV6133,-1,41,Unclustered,Noise
ASV6134,579,41,Unclustered,Noise
ASV6135,86,41,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Vexilliferidae_180225;Vexillifera_218659;Vexillifera,High
ASV6136,191,41,Discosea_555280;Flabellinia_1485085;order_Vannellidae_95227;Vannellidae_95227;Clydonella_218657;Clydonella,High
ASV6137,-1,41,Unclustered,Noise
ASV6138,-1,41,Unclustered,Noise
ASV6139,-1,41,Unclustered,Noise
ASV6140,261,41,Discosea_555280;Flabellinia_1485085;order_Vannellidae_95227;Vannellidae_95227;Ripella_1217112;Ripella,High
ASV6141,-1,41,Unclustered,Noise
ASV6142,-1,41,Unclustered,Noise
ASV6143,266,41,Basidiomycota_5204;Agaricomycetes_155619;Russulales_452342;Bondarzewiaceae_40420;Heterobasidion_13562;Heterobasidion,High
ASV6144,-1,41,Unclustered,Noise
ASV6145,-1,41,Unclustered,Noise
ASV6146,-1,41,Unclustered,Noise
ASV6147,647,41,Unclustered,Noise
ASV6148,-1,41,Unclustered,Noise
ASV6149,646,41,Unclustered,Noise
ASV6150,107,41,Bacillariophyta_2836;Bacillariophyceae_33849;Bacillariales_33851;Bacillariaceae_33852;Pseudo_nitzschia_41953;Pseudo_nitzschia,High
ASV6151,-1,41,Unclustered,Noise
ASV6152,-1,41,Unclustered,Noise
ASV6153,280,41,phylum_Phaeophyceae_2870;Phaeophyceae_2870;Fucales_3009;Hormosiraceae_87155;Hormosira_87156;Hormosira,High
ASV6154,-1,41,Unclustered,Noise
ASV6155,483,41,Oomycota_4762;class_Pythiales_121069;Pythiales_121069;Pythiaceae_4782;Pythium_4797;Pythium,Potentially Novel
ASV6156,310,41,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Paramoeba_200890;Paramoeba,High
ASV6157,-1,41,Unclustered,Noise
ASV6158,-1,41,Unclustered,Noise
ASV6159,-1,41,Unclustered,Noise
ASV6160,-1,41,Unclustered,Noise
ASV6161,-1,41,Unclustered,Noise
ASV6162,374,41,Mollusca_6447;Gastropoda_6448;order_Acroloxidae_240809;Acroloxidae_240809;Pseudancylastrum_1686270;Frolikhiancylus,Potentially Novel
ASV6163,-1,41,Unclustered,Noise
ASV6164,-1,41,Unclustered,Noise
ASV6165,-1,41,Unclustered,Noise
ASV6166,452,41,Cnidaria_6073;Hydrozoa_6074;Anthoathecata_406427;Hydridae_6080;Hydra_6083;Hydra,High
ASV6167,-1,41,Unclustered,Noise
ASV6168,-1,41,Unclustered,Noise
ASV6169,-1,41,Unclustered,Noise
ASV6170,-1,41,Unclustered,Noise
ASV6171,-1,41,Unclustered,Noise
ASV6172,-1,41,Unclustered,Noise
ASV6173,-1,41,Unclustered,Noise
ASV6174,-1,41,Unclustered,Noise
ASV6175,-1,41,Unclustered,Noise
ASV6176,-1,41,Unclustered,Noise
ASV6177,-1,41,Unclustered,Noise
ASV6178,-1,41,Unclustered,Noise
ASV6179,-1,41,Unclustered,Noise
ASV6180,-1,41,Unclustered,Noise
ASV6181,-1,41,Unclustered,Noise
ASV6182,622,41,phylum_Bigyra_2683628;Bigyra_2683628;Thraustochytrida_2699528;Thraustochytriidae_33674;Aurantiochytrium_420535;Aurantiochytrium,Potentially Novel
ASV6183,-1,41,Unclustered,Noise
ASV6184,-1,41,Unclustered,Noise
ASV6185,-1,41,Unclustered,Noise
ASV6186,-1,41,Unclustered,Noise
ASV6187,691,41,Unclustered,Noise
ASV6188,646,41,Unclustered,Noise
ASV6189,-1,41,Unclustered,Noise
ASV6190,-1,41,Unclustered,Noise
ASV6191,-1,41,Unclustered,Noise
ASV6192,206,41,Echinodermata_7586;Holothuroidea_7705;Aspidochirotida_7682;Stichopodidae_7687;Stichopus_7691;Stichopus,Potentially Novel
ASV6193,-1,40,Unclustered,Noise
ASV6194,-1,40,Unclustered,Noise
ASV6195,691,40,Unclustered,Noise
ASV6196,-1,40,Unclustered,Noise
ASV6197,190,40,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Cunea_1654807;Cunea,High
ASV6198,-1,40,Unclustered,Noise
ASV6199,-1,40,Unclustered,Noise
ASV6200,-1,40,Unclustered,Noise
ASV6201,-1,40,Unclustered,Noise
ASV6202,691,40,Unclustered,Noise
ASV6203,-1,40,Unclustered,Noise
ASV6204,463,40,Cnidaria_6073;Hydrozoa_6074;Siphonophorae_42759;Sphaeronectidae_168790;Sphaeronectes_168791;Sphaeronectes,High
ASV6205,242,40,Mollusca_6447;Gastropoda_6448;order_Acroloxidae_240809;Acroloxidae_240809;Pseudancylastrum_1686270;Pseudancylastrum,Potentially Novel
ASV6206,-1,40,Unclustered,Noise
ASV6207,-1,40,Unclustered,Noise
ASV6208,365,40,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Paramoeba_200890;Paramoeba,High
ASV6209,111,40,Oomycota_4762;class_Saprolegniales_4763;Saprolegniales_4763;Saprolegniaceae_4764;Achlya_4765;Achlya,Potentially Novel
ASV6210,104,40,Bacillariophyta_2836;Bacillariophyceae_33849;Naviculales_38748;Pleurosigmataceae_197751;Pleurosigma_197752;Pleurosigma,High
ASV6211,465,40,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Korotnevella_200888;Korotnevella,High
ASV6212,-1,40,Unclustered,Noise
ASV6213,11,40,Ascomycota_4890;Pichiomycetes_3239874;Serinales_2916678;Metschnikowiaceae_27319;Australozyma_3300567;Australozyma,High
ASV6214,-1,40,Unclustered,Noise
ASV6215,333,40,Bacillariophyta_2836;Coscinodiscophyceae_33836;Thalassiosirales_33847;Skeletonemataceae_33848;Skeletonema_2842;Skeletonema,High
ASV6216,-1,40,Unclustered,Noise
ASV6217,-1,40,Unclustered,Noise
ASV6218,163,40,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Paramoeba_200890;Paramoeba,High
ASV6219,-1,40,Unclustered,Noise
ASV6220,-1,40,Unclustered,Noise
ASV6221,691,40,Unclustered,Noise
ASV6222,-1,40,Unclustered,Noise
ASV6223,537,40,Rhodophyta_2763;Florideophyceae_2806;Ceramiales_2802;Dasyaceae_35164;Dasya_35165;Dasya,High
ASV6224,-1,40,Unclustered,Noise
ASV6225,425,40,Cnidaria_6073;Hydrozoa_6074;Siphonophorae_42759;Prayidae_154960;Praya_168784;Praya,High
ASV6226,505,40,Arthropoda_6656;Arachnida_6854;Araneae_6893;Salticidae_94017;Kelawakaju_3042499;Kelawakaju,Potentially Novel
ASV6227,-1,40,Unclustered,Noise
ASV6228,-1,40,Unclustered,Noise
ASV6229,300,40,Oomycota_4762;class_Saprolegniales_4763;Saprolegniales_4763;Saprolegniaceae_4764;Achlya_4765;Achlya,High
ASV6230,691,40,Unclustered,Noise
ASV6231,574,40,Arthropoda_6656;Hexanauplia_72037;Calanoida_6833;Calanidae_6835;Undinula_184746;Undinula,High
ASV6232,-1,40,Unclustered,Noise
ASV6233,-1,40,Unclustered,Noise
ASV6234,409,40,Cnidaria_6073;Hydrozoa_6074;Leptothecata_500008;Campanulariidae_27800;Orthopyxis_314504;Orthopyxis,Potentially Novel
ASV6235,153,40,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Paramoeba_200890;Paramoeba,High
ASV6236,-1,40,Unclustered,Noise
ASV6237,-1,40,Unclustered,Noise
ASV6238,-1,40,Unclustered,Noise
ASV6239,444,40,Oomycota_4762;class_Peronosporales_4776;Peronosporales_4776;Peronosporaceae_4777;Nothophytophthora_2025987;Nothophytophthora,High
ASV6240,-1,40,Unclustered,Noise
ASV6241,23,40,Oomycota_4762;class_order_family_Haptoglossa_377433;order_family_Haptoglossa_377433;family_Haptoglossa_377433;Haptoglossa_377433;Haptoglossa,High
ASV6242,-1,40,Unclustered,Noise
ASV6243,307,40,Cnidaria_6073;Hydrozoa_6074;Leptothecata_500008;Obeliidae_2750047;Obelia_32569;Obelia,High
ASV6244,-1,40,Unclustered,Noise
ASV6245,281,40,Arthropoda_6656;Insecta_50557;Diptera_7147;Tachinidae_27474;Peleteria_179508;Peleteria,High
ASV6246,-1,40,Unclustered,Noise
ASV6247,-1,40,Unclustered,Noise
ASV6248,40,40,Discosea_555280;Flabellinia_1485085;order_Vannellidae_95227;Vannellidae_95227;Vannella_95228;Vannella,High
ASV6249,-1,40,Unclustered,Noise
ASV6250,215,40,Unclustered,Noise
ASV6251,481,40,Ascomycota_4890;Sordariomycetes_147550;Glomerellales_1028384;Plectosphaerellaceae_1033978;Verticillium_1036719;Verticillium,High
ASV6252,-1,39,Unclustered,Noise
ASV6253,-1,39,Unclustered,Noise
ASV6254,-1,39,Unclustered,Noise
ASV6255,152,39,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Paramoeba_200890;Paramoeba,High
ASV6256,551,39,Oomycota_4762;class_Saprolegniales_4763;Saprolegniales_4763;Saprolegniaceae_4764;Saprolegnia_4769;Saprolegnia,High
ASV6257,68,39,phylum_Phaeophyceae_2870;Phaeophyceae_2870;Ectocarpales_2877;Chordariaceae_66220;Myrionema_86897;Myrionema,High
ASV6258,634,39,Unclustered,Noise
ASV6259,-1,39,Unclustered,Noise
ASV6260,-1,39,Unclustered,Noise
ASV6261,468,39,Arthropoda_6656;Arachnida_6854;Araneae_6893;Desidae_134570;Badumna_134571;Badumna,High
ASV6262,288,39,Discosea_555280;class_Himatismenida_313555;Himatismenida_313555;family_Parvamoeba_1076757;Parvamoeba_1076757;Parvamoeba,High
ASV6263,-1,39,Unclustered,Noise
ASV6264,-1,39,Unclustered,Noise
ASV6265,394,39,Arthropoda_6656;Insecta_50557;Hemiptera_7524;Cercopidae_30086;Simorhina_1777629;Simorhina,High
ASV6266,2,39,Unclustered,Noise
ASV6267,-1,39,Unclustered,Noise
ASV6268,-1,39,Unclustered,Noise
ASV6269,691,39,Unclustered,Noise
ASV6270,114,39,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Paramoeba_200890;Paramoeba,High
ASV6271,-1,39,Unclustered,Noise
ASV6272,691,39,Unclustered,Noise
ASV6273,-1,39,Unclustered,Noise
ASV6274,-1,39,Unclustered,Noise
ASV6275,-1,39,Unclustered,Noise
ASV6276,-1,39,Unclustered,Noise
ASV6277,322,39,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Paramoeba_200890;Paramoeba,High
ASV6278,287,39,Oomycota_4762;class_Pythiales_121069;Pythiales_121069;Pythiaceae_4782;Globisporangium_1448052;Globisporangium,High
ASV6279,362,39,Nemertea_6217;Pilidiophora_6218;Heteronemertea_6219;Lineidae_6222;Lineus_6223;Lineus,Potentially Novel
ASV6280,547,39,Basidiomycota_5204;Agaricomycetes_155619;Agaricales_5338;Pleurotaceae_104366;Pleurotus_5320;Pleurotus,High
ASV6281,-1,39,Unclustered,Noise
ASV6282,145,39,Mollusca_6447;Gastropoda_6448;Stylommatophora_6527;Helicarionidae_424154;Stanisicarion_424183;Stanisicarion,High
ASV6283,-1,39,Unclustered,Noise
ASV6284,-1,39,Unclustered,Noise
ASV6285,-1,39,Unclustered,Noise
ASV6286,607,39,Mollusca_6447;Gastropoda_6448;order_Ancylidae_191785;Ancylidae_191785;Ferrissia_191786;Ferrissia,Potentially Novel
ASV6287,-1,39,Unclustered,Noise
ASV6288,-1,39,Unclustered,Noise
ASV6289,-1,39,Unclustered,Noise
ASV6290,328,39,Arthropoda_6656;Insecta_50557;Diptera_7147;Chironomidae_7149;Trissopelopia_879793;Trissopelopia,High
ASV6291,-1,39,Unclustered,Noise
ASV6292,-1,39,Unclustered,Noise
ASV6293,-1,39,Unclustered,Noise
ASV6294,-1,39,Unclustered,Noise
ASV6295,34,39,Arthropoda_6656;Insecta_50557;Lepidoptera_7088;Sphingidae_7128;Xylophanes_119289;Xylophanes,High
ASV6296,-1,39,Unclustered,Noise
ASV6297,-1,39,Unclustered,Noise
ASV6298,228,39,Cnidaria_6073;Hydrozoa_6074;Leptothecata_500008;Aglaopheniidae_308582;Aglaophenia_308583;Aglaophenia,Potentially Novel
ASV6299,491,39,Mollusca_6447;Gastropoda_6448;Neogastropoda_6479;Buccinidae_37796;Penion_128481;Penion,High
ASV6300,-1,39,Unclustered,Noise
ASV6301,259,39,Discosea_555280;Flabellinia_1485085;Dactylopodida_555392;Paramoebidae_200887;Korotnevella_200888;Korotnevella,High
ASV6302,512,39,Arthropoda_6656;Insecta_50557;Hymenoptera_7399;Crabronidae_253718;Belomicrus_421362;Belomicrus,High
ASV6303,-1,39,Unclustered,Noise
ASV6304,-1,39,Unclustered,Noise
ASV6305,278,39,Discosea_555280;class_Himatismenida_313555;Himatismenida_313555;family_Parvamoeba_1076757;Parvamoeba_1076757;Parvamoeba,High
ASV6306,123,39,phylum_Phaeophyceae_2870;Phaeophyceae_2870;Dictyotales_2873;Dictyotaceae_2874;Dictyotopsis_670094;Dictyotopsis,High
ASV6307,-1,39,Unclustered,Noise
ASV6308,-1,39,Unclustered,Noise
ASV6309,309,39,phylum_Phaeophyceae_2870;Phaeophyceae_2870;Ectocarpales_2877;Scytosiphonaceae_2891;Petalonia_2892;Petalonia,High
ASV6310,70,39,phylum_Dictyochophyceae_39119;Dictyochophyceae_39119;Pedinellales_35680;family_Pseudopedinella_35683;Pseudopedinella_35683;Pseudopedinella,High
